1539,-8421,5025
1533,-8427,5004
1540,-8427,5002
1540,-8432,4996
1544,-8433,4999
1538,-8441,4989
1542,-8442,5001
1536,-8439,5002
1539,-8446,5006
1538,-8440,5006
1534,-8435,4999
1542,-8439,5012
1553,-8445,4966
1565,-8468,4960
1573,-8478,4937
1603,-8467,4939
1600,-8466,4912
1585,-8448,4927
1589,-8465,4941
1585,-8458,4955
1561,-8446,4940
1555,-8450,4947
1553,-8451,4951
1553,-8456,4950
1552,-8449,4951
1553,-8467,4939
1552,-8451,4931
1551,-8459,4921
1549,-8461,4936
1541,-8461,4938
1539,-8473,4931
1540,-8471,4926
1539,-8468,4927
1540,-8469,4928
1539,-8475,4933
1542,-8479,4933
1535,-8479,4931
1541,-8485,4923
1551,-8496,4927
1550,-8470,4917
1126,-8404,5484
2056,-7355,6021
470,-7062,6525
-1266,-2700,8257
-2907,350,7412
-2808,3013,5056
-863,4260,1662
2603,3016,2254
3458,2226,2942
2939,2517,3523
893,3840,2684
-1806,4168,2720
-3860,2974,4619
-5282,2996,2700
-4470,3484,-260
-3346,3140,-2285
-2429,1709,-4332
-1913,-447,-5733
-2561,-2698,-6263
-3484,-4420,-6085
-3349,-4241,-6205
-3296,1651,-4282
-4581,3531,305
-4831,3136,3260
-4722,2330,4917
-4264,2946,4358
-1979,3141,-2523
-899,1118,-4688
2423,1910,-2447
5417,-392,858
5498,-838,2565
4511,133,4131
3118,1280,4985
2462,1629,5314
2333,1767,5279
3134,847,5388
3666,-861,5962
2955,-761,6628
1956,1090,6268
1913,1687,5745
1422,2186,5585
1527,2185,5518
1486,2178,5641
1341,2245,5741
1449,3044,4509
886,3744,3524
370,4105,2909
884,4116,1681
544,4123,2421
600,4110,2341
747,3570,4100
2056,2302,5243
2571,888,6299
1416,682,7172
-917,3186,5369
-4447,3650,2355
-6864,1474,3152
-6210,1330,4665
-5250,1564,5362
-4251,2092,5508
-3515,2846,4925
-2693,3648,3787
-1942,3338,4607
-1351,2606,5656
-1177,2080,6161
-1413,2138,5975
-991,1729,6201
955,1435,5585
2440,1068,4762
3154,864,4078
3435,408,4021
3634,-9,3934
3536,-158,3861
3489,-100,3560
3520,-147,3289
3437,-151,3332
3374,-199,3487
3287,-135,3618
2982,112,3914
2411,739,3941
1838,1450,3587
1173,1718,4003
1053,1946,3619
1038,2074,3377
-170,2642,3141
-965,3079,2067
-1258,3234,1487
-1977,3338,1402
-2582,3222,2320
-3085,1574,5078
-2710,-1212,6725
-2287,-3083,6999
-1519,-4943,6699
-1011,-6019,6159
-778,-4934,6617
-1264,-3409,6985
-2389,-1593,6842
-1610,1689,5119
-1834,3423,1669
-4637,1849,-1823
-6869,-1128,-1420
-7396,-1267,1552
-4282,1231,4588
-735,1423,5177
-428,-2093,6931
-411,-3423,6946
-1439,-1522,6886
-3712,638,5347
-4486,-3557,6354
-3946,-6170,5767
-4188,-6009,5824
-6241,-3854,5946
-8626,-1483,4055
-7058,255,670
-3573,-422,-3465
2146,-271,4654
793,-819,5944
60,-977,6260
-441,-443,6132
-377,-68,5855
422,109,5434
824,989,4555
1325,96,5404
2312,-1269,5609
3140,-2613,5198
3989,-3204,3897
4642,-4322,1288
3847,-5904,65
3320,-5691,1187
2866,-5965,1534
2065,-6800,1397
1635,-7174,1405
1918,-6332,1486
2626,-5491,4523
1189,-1444,6336
-1673,-719,6523
-3152,-1390,6437
-3468,-2185,6441
-4417,-3281,5990
-4211,-5098,5720
-4460,-5980,5148
-4379,-6717,4567
-4021,-6620,4864
-4107,-6219,5268
-3926,-6022,5680
-3404,-5834,6090
-3547,-5902,5924
-3440,-6851,5196
-3080,-6103,5774
-2773,-4231,6582
-3661,-2447,6369
-3672,-878,6079
-2466,1128,5378
-1069,2643,3596
1161,2626,1488
2399,1296,-957
1175,-701,-3843
-246,-1737,-4698
-4854,-124,-2824
-6673,-1056,2389
-6323,-4537,3265
-5958,-5791,2580
-5426,-6225,3365
-5006,-5477,5629
-5284,-5548,7880
-4315,-5048,7331
-1844,-6066,6526
514,-7411,3951
1757,-7389,1859
2184,-6386,2469
1614,-3628,6337
-187,-47,6463
-1136,1,6581
-2287,-613,7244
-3556,155,6925
-4388,1672,4971
-4104,2613,1451
-3214,2562,-36
-4175,1531,-1192
-4934,-318,-2305
-5671,-4246,-1984
-4609,-6447,-1742
-4283,-6798,-1724
-4915,-5400,-2353
-5282,-3233,-2761
-4913,-832,-2644
-3364,1806,-1610
-1869,3038,-65
-1993,3432,1649
-3752,3017,3230
-4284,1733,5286
-4000,-660,7000
-785,-3009,7665
771,-5041,6750
1121,-7201,5014
517,-8671,2275
-43,-8201,-1109
-1078,-6735,-2928
-2248,-4513,-3814
-3309,-2461,-3538
-3307,-1527,-3162
-3750,-1005,-2915
-4039,-2606,-3481
-2327,-5244,-4127
-658,-8184,-2375
2064,-8365,1389
3539,-5381,4033
1395,-1988,7132
-3277,-449,7882
-5557,-120,4421
-5521,134,3672
-6233,-2149,3806
-5429,-6555,3203
-2548,-8760,467
-2860,-8470,-178
-4582,-7641,2104
-6406,-5039,2599
-6355,-1433,4651
-5130,-410,7469
-2899,-1140,7525
-1363,-2038,7424
424,-2444,7217
2072,-1102,6084
3020,208,4209
3644,529,970
2961,620,-1134
2794,370,-1687
1860,509,-2579
279,1067,-2945
-2972,836,-2989
-5166,-1135,-2699
-5914,-2001,-2050
-6473,-1591,-938
-5994,170,-183
-5271,1282,509
-6126,27,926
-6913,-2128,1742
-6761,-884,1883
-6519,321,1772
-6442,-347,3046
-7085,-1990,3087
-7303,-2416,2514
-7166,-2359,919
-7214,-3197,344
-6997,-2846,-426
-6715,-2500,-1159
-6515,-2049,-1672
-6510,-1759,-1696
-6320,-1808,-2004
-6628,-2573,-1877
-6524,-2805,-2298
-6619,-3077,-2395
-6852,-2631,-2006
-6664,-2226,-2130
-6511,-2264,-2279
-6269,-2519,-2822
-5396,-2052,-3442
-5051,-1420,-3325
-4783,-1418,-3550
-4959,-1378,-3434
-5282,-1804,-3493
-5736,-2282,-3439
-5989,-2751,-3461
-7118,-3923,-2024
-7142,-3578,-2172
-7009,-2856,-2563
-7613,-1901,-2552
-7841,-1649,-2290
-7423,-1350,-2417
-6922,-1015,-2790
-6796,-932,-2579
-6819,-1022,-2551
-6427,-1221,-2879
-6186,-1142,-2859
-6241,-597,-2458
-6549,-884,-2218
-6562,-1119,-2326
-6664,-451,-1970
-6900,576,-887
-7086,1284,1442
-6337,1197,4546
-4962,-413,6901
-2967,-2620,7928
33,-4953,7119
2757,-5513,4302
3941,-3584,2145
3745,-747,1663
2707,1056,2963
332,2107,4946
-2839,2383,5302
-5455,2376,3439
-6714,1590,1069
-6186,750,-1781
-4531,-52,-3566
-2811,-256,-3964
-2083,-89,-3815
-1871,-34,-3774
-2236,-324,-3921
-3069,-893,-4057
-2924,-1267,-4219
-2450,-855,-4138
-2167,-182,-3865
-2768,591,-3398
-3516,1522,-2586
-4317,1684,-2111
-5288,745,-2183
-6044,-407,-2108
-6452,-1114,-1868
-6708,-1744,-1666
-6771,-2293,-1579
-6171,-2118,-2378
-4424,876,-2771
-4928,2895,2335
-5274,-165,6136
-3989,-4763,6827
595,-6701,4868
3045,-4335,2234
3124,-1312,1603
2270,961,2763
-389,2562,4283
-4271,3154,2445
-4906,1947,-1762
-3467,432,-3842
-1747,-959,-4558
-289,-1378,-4233
854,-204,-2810
221,1159,-1619
-693,1332,-1965
-1521,1229,-2586
-1563,321,-3420
-1035,-337,-3752
-408,-128,-3620
-667,1272,-2894
-1483,3088,-24
-1339,2755,3779
-309,96,6209
1402,-2993,5818
2615,-4643,3175
3045,-2661,875
2290,814,1693
-691,2813,3670
-4394,2992,2452
-5055,705,-2624
-3340,-1214,-4232
-1634,-1284,-4200
-460,307,-3190
-912,1477,-2439
-2246,2211,-1905
-4846,2673,923
-5431,250,5485
-2121,-3538,7347
2040,-4850,4772
3271,-1611,2108
1758,1547,2599
-858,2641,4138
-4699,2702,2838
-6264,129,-1689
-5170,-1161,-3351
-3700,-1876,-4227
-2284,-2518,-4506
-1772,-2329,-4527
-3241,-621,-4115
-4937,278,-2982
-6738,-101,-1170
-6511,-513,-1663
-5708,-1377,-2804
-5223,-1780,-3312
-5811,-2266,-2956
-5416,-3656,-3182
-5319,-4032,-3156
-5853,-3397,-2864
-5320,-3519,-3099
-4592,-3882,-3322
-4395,-3071,-3488
-5005,-891,-2969
-5753,1414,-642
-5333,2509,2275
-3920,2304,4995
-1804,563,7039
-37,-2038,7470
1106,-4054,6661
1760,-5102,5483
1821,-5779,4586
1594,-6435,3991
918,-7236,3616
47,-7508,4204
-385,-6604,5760
-1429,-2775,7717
-3665,1785,5859
-5526,2610,1125
-5883,-169,-2357
-4681,-2720,-3612
-2982,-3715,-4017
-2521,-2947,-4281
-4162,-857,-3691
-5899,1283,-1092
-6802,1322,1928
-7543,-776,3680
-7923,-3053,3318
-7668,-4299,3533
-6964,-5652,3823
-6137,-6917,3365
-4195,-8372,2017
-1046,-8010,-609
1176,-4659,-2297
1549,-955,-2324
1217,231,-2064
1235,-1782,-2526
261,-4489,-2654
-2211,-6593,-2041
-5614,-6272,-1031
-6665,-6274,219
-7366,-5613,1180
-7744,-4871,1233
-7586,-5023,855
-5958,-6896,357
-2653,-7525,-1098
-15,-5677,-2274
1146,-3232,-2880
1581,-376,-2416
786,2235,-967
-185,3322,599
-1183,3761,1884
-3313,3730,2478
-5422,2932,1889
-6876,1463,2139
-7898,-844,797
-6900,-3240,-2056
-7196,-3493,-1394
-7104,-3160,-1490
-6536,-4427,-1612
-4170,-7443,-324
278,-7291,1068
3054,-2252,3539
670,2683,2216
-2773,3510,0
-3950,1699,-2854
-3101,-1879,-4822
-1981,-5136,-4494
-73,-6050,-3426
1092,-3264,-2979
-362,-226,-2827
-2629,1822,-1783
-5016,2171,368
-6338,502,3715
-3896,-364,6508
-4483,1940,4246
-6872,223,1222
-6987,-2538,-695
-5301,-4244,-2374
-2442,-4055,-3785
11,-917,-3388
-1060,1942,-1593
-2295,2913,119
-1765,3116,2515
-627,3018,2234
-1218,3003,181
-1361,2611,-1064
-207,2230,-1491
1326,1454,-1430
2545,173,-1131
2223,99,-1215
864,474,-1827
-269,47,-2785
-1395,-880,-3528
-3183,-2323,-3733
-4259,-5025,-3171
-3079,-6875,-3934
-1092,-3423,-5170
-1499,351,-3540
-2512,797,-3183
-2994,473,-3274
-2360,541,-3484
-1386,739,-4070
-2720,1749,-2699
-2031,2733,-433
-554,2903,754
778,2418,1512
1693,1868,1987
2668,987,2132
2954,725,2474
1412,2292,3394
-969,2969,4344
-3635,2577,4697
-6667,1372,1674
-6739,-1046,-1763
-5126,-2476,-3413
-2913,-2706,-4103
-788,-972,-3810
-1458,1888,-2049
-4178,2738,468
-5200,444,5504
-3412,-3758,7249
-144,-6084,6091
2560,-4723,4468
2579,-677,4481
-314,2513,4430
-4102,3100,3083
-6272,1362,-847
-5628,-482,-3208
-3971,-1485,-4403
-2058,-628,-4407
-2942,1908,-2438
-5787,2013,511
-7201,-125,3322
-7458,-3117,3910
-7013,-5366,3261
-6519,-6127,3397
-5336,-6936,4210
-2619,-8110,4203
-29,-8297,2705
736,-8007,1502
472,-8129,1615
-2524,-8572,2975
-7673,-4478,3138
-8099,-1347,898
-7598,-1212,-885
-6977,-1091,-1942
-6027,-1137,-3045
-4743,-1399,-3953
-3763,-1934,-4365
-4031,-3163,-4078
-4836,-3647,-3441
-6260,-2764,-2524
-6419,-1670,-2461
-5883,1414,-1328
-5403,2817,2451
-4667,1707,5617
-2907,-979,7775
1040,-3302,7246
2929,-893,5289
430,2307,4936
-3247,2883,4579
-6350,1862,2390
-7421,-327,-481
-6098,-2168,-3190
-3824,-2465,-4489
-1015,-1674,-4484
127,688,-2811
-1579,2874,-612
-3872,2951,3076
-3213,-1059,7320
-394,-3817,7355
2502,-1677,5462
-340,2922,3872
-4245,3142,2745
-6790,1037,28
-6433,-1571,-2600
-4302,-3144,-4041
-1643,-3061,-4167
115,71,-2956
-1416,3101,202
-2399,2694,4565
-219,-1079,7249
2920,-1883,5316
2021,1778,3778
-2945,3294,3720
-6690,1282,1460
-7043,-2007,-1496
-5163,-3795,-3257
-3464,-4084,-3733
-1845,-2393,-3850
-982,1169,-2520
-3316,3106,1342
-2799,756,6431
143,-2900,7176
2989,-3264,4801
2833,236,3701
-60,2529,4346
-3662,2635,4393
-6633,1140,2699
-7596,-1448,-197
-6423,-3085,-2355
-4227,-3750,-3679
-1117,-2019,-3940
-193,966,-2385
-1578,2729,-616
-2728,3214,2719
-1842,994,6450
1330,-2486,6784
3700,-1979,3955
2207,1822,3107
-1369,3284,3809
-4881,2647,3230
-7329,-23,234
-6591,-2689,-2381
-4999,-3829,-3525
-2689,-3533,-4181
-711,-1264,-3732
-948,1289,-2513
-2160,1661,-2312
-2469,977,-2898
-2757,-81,-3477
-2851,-1648,-3916
-2493,-2279,-4011
-2107,-1613,-4016
-3006,492,-3034
-3491,2733,-289
-2221,2846,4138
29,14,6675
2438,-3390,5699
3165,-5661,2067
1985,-5689,-929
286,-4888,-2274
-1295,-2557,-2213
-1462,-1506,-994
-764,-2050,-798
-800,-2274,-915
-1277,-2108,-1115
-1225,-2413,-1617
-643,-4915,-2033
232,-7900,1573
27,-5255,6664
-1448,692,6714
-3014,3317,2565
-3329,1890,-1924
-1981,-688,-3742
-665,-2532,-3989
-463,-2771,-4019
-2187,138,-3357
-3344,3163,1124
-900,1076,6343
2589,-2080,5621
3530,-800,2720
1230,2259,2541
-3258,3188,2919
-6614,1208,368
-6797,-904,-1866
-4857,-2419,-3950
-2252,-3529,-4567
-364,-2225,-4112
-119,1049,-2393
-2573,3023,5
-4565,2390,3619
-4358,-1864,7066
-2695,-6716,6092
-332,-8353,3115
2114,-6892,619
3777,-2159,255
1278,2589,2902
-4214,2955,3708
-6916,1304,1907
-5811,2509,2245
-1536,3285,4171
2529,597,4409
3693,-3776,2885
1711,-7282,2344
-2157,-8376,4108
-5725,-5744,5619
-6941,-1895,5445
-7330,480,2520
-6801,407,-739
-5499,-652,-2845
-4274,-1319,-3542
-3057,-1933,-3912
-2971,-2068,-3935
-4119,-1121,-3575
-5881,1526,-646
-6173,1171,4354
-6189,-2867,6356
-6653,-5858,4639
-6124,-7445,3005
-4387,-8670,929
-1468,-7850,-1820
1270,-4220,-2936
2152,475,-1533
-638,3469,807
-3582,3470,2044
-5787,2320,1028
-6447,285,-1525
-5024,-670,-3384
-3311,-63,-3855
-2396,612,-3676
-2815,1215,-3250
-2707,1521,-3075
-2509,2096,-2550
-4666,2868,3092
-2519,-3118,7849
-314,-7709,5171
3707,-3982,3386
1064,2212,4140
-4482,3208,2445
-6398,759,-1639
-4426,-1018,-4300
-2507,-324,-4557
-1747,1627,-3152
-2468,1796,-2653
-2624,752,-3284
-2535,-505,-3776
-2209,-1271,-3946
-2257,-582,-3750
-2935,2116,-1830
-2517,3505,2255
-719,2171,5585
1643,-77,6292
3384,-454,4587
4103,-509,2594
4255,-1053,1401
4041,-1038,725
2412,1860,1473
-1242,3771,1960
-4283,3365,502
-4925,1407,-2679
-1931,-1610,-5072
380,-3074,-4664
1319,-1204,-3556
151,1842,-1731
-2483,3050,-241
-5126,2473,804
-6798,767,2881
-5971,-2615,6286
-3182,-6666,6500
34,-8864,3221
2653,-7157,-190
3974,-1793,-662
2537,1944,643
2139,2280,631
3360,-39,-775
3496,-4724,-1501
608,-9109,907
-2548,-8599,5001
-5080,-4248,7189
-6837,-324,4957
-7476,-104,693
-6652,-1449,-1915
-5489,-2247,-3069
-4542,-2550,-3571
-3388,-3187,-3920
-2560,-3923,-3722
-2580,-4001,-3376
-2533,-4657,-3136
-2447,-4773,-3428
-1904,-1842,-4144
-3525,1816,-1828
-5274,2190,2945
-4083,-653,6973
-3912,-720,7149
-4702,2405,3984
-3401,3316,477
-3040,3587,893
-3735,3493,2428
-5288,2738,2920
-7167,804,3073
-6526,-3084,6180
-2480,-8259,5074
3722,-4815,2978
2315,1021,4197
-3108,3003,4440
-7016,1136,149
-5475,-1972,-4001
-3717,-3359,-4824
-1246,-1611,-4735
-2402,1340,-3121
-5106,2800,1408
-4177,119,6875
-1355,-4957,7566
2351,-6266,4527
3859,-2669,3245
1623,1341,4603
-3555,2980,4150
-7166,840,266
-6731,-1872,-2745
-4556,-3528,-4398
-1399,-2505,-4842
-1073,838,-3420
-3297,1996,-2242
-5357,2106,-534
-6375,1615,2891
-5338,7,6275
-2438,-1579,7927
502,-2189,7565
2638,-1688,5963
3387,-224,3903
3170,808,2038
2959,762,807
3145,48,1295
2876,440,2251
1749,1843,3216
-1514,3490,3155
-4654,3199,945
-5803,1867,-1106
-4744,1082,-3090
-2460,820,-4116
-579,576,-4146
-188,1948,-2832
-2017,3036,-1477
-4204,2595,-1224
-5985,1852,-332
-6923,829,3507
-5880,-2597,6689
-2762,-6423,7021
-375,-8460,4825
2882,-7288,2177
4298,-2110,749
2461,1828,1479
310,3347,2066
-1395,3768,2730
-4138,3533,2474
-6085,2490,617
-5931,1436,-2047
-4382,859,-3811
-2226,324,-4688
-687,396,-4472
-530,1869,-3123
-1781,3395,-762
-4230,3315,2318
-6007,1417,4400
-5930,-1827,6632
-4331,-6642,6407
-2728,-9305,3396
-1320,-9627,2290
1072,-8959,2087
4077,-5663,1389
4531,-1935,1501
4122,-482,2107
3134,1375,2457
1571,3015,1626
77,3727,888
-670,3929,752
-1291,3826,-458
-913,2412,-2854
-367,2337,-2362
-2230,3130,-881
-3959,2571,-1023
-4055,2472,-1122
-3379,2831,-966
-2013,2821,-1529
-1651,2819,-1737
-2291,2893,-1681
-4080,2639,-1182
-6379,985,-389
-6805,-1889,-1540
-5258,-3518,-3033
-4633,-4155,-3210
-4228,-4369,-3311
-4998,-3385,-3176
-6783,-713,-1073
-6043,1613,2937
-3211,1402,6120
-441,-164,7120
417,-1147,7135
-2052,1664,6148
-5955,2010,1944
-6978,20,-226
-6765,-1926,-1663
-6207,-3181,-2249
-6493,-3502,-1757
-7549,-2588,534
-6737,147,3582
-3181,454,6625
-1153,-2141,7485
-935,-4569,7048
-1417,-5580,6574
-1979,-4932,6900
-2663,-1880,7380
-4863,1471,5007
-7157,489,1181
-7382,-2496,-1243
-6975,-2963,-1871
-7113,-546,-757
-5859,1755,3218
-3462,-147,6879
-2925,-3998,7233
-2438,-5843,6415
-1852,-5754,6449
-1624,-3100,7428
-3462,1109,6214
-6205,1977,2160
-7106,688,-140
-6646,1539,908
-4157,2448,4572
-2499,-1129,7428
-3248,-5465,6547
-2120,-6486,5853
-1929,-5448,6594
-2115,-1959,7515
-3256,3098,4172
-6199,2166,-62
-6692,1522,-530
-6157,2391,1280
-4191,2477,4833
-3515,-493,7338
-3865,-3860,7398
-3482,-5508,6903
-3033,-4342,7491
-3190,128,7225
-5097,2833,3472
-7041,1493,788
-6891,1655,1112
-4852,2523,4255
-3746,158,6991
-4331,-2783,7305
-4432,-4787,6765
-3796,-5620,6545
-2861,-4772,7175
-1619,-1805,7689
-2098,2783,5111
-5356,2893,1010
-6440,1383,-748
-5464,2422,-259
-4111,3251,2673
-3608,1627,5796
-3891,-1790,7258
-4470,-4588,6775
-4752,-6845,5306
-5022,-7950,3728
